strategy_date,trade_date,portfolio_value,portfolio_nav,etf_count,total_etfs,absolute_return,return_rate,has_trading,normalized_nav
20250127,20250207,106823566.84094745,1.0682356684094745,5,5,6823566.840947449,6.82356684094745,False,1.0682356684094745
20250207,20250210,107330401.66454987,1.0733040166454988,5,5,7330401.664549872,7.330401664549872,True,1.0733040166454988
20250207,20250211,107272389.57109198,1.0727238957109198,5,5,7272389.57109198,7.2723895710919795,False,1.0727238957109198
20250207,20250212,110735056.82397167,1.1073505682397167,5,5,10735056.823971674,10.735056823971673,False,1.1073505682397167
20250207,20250213,110708034.76280455,1.1070803476280455,5,5,10708034.762804553,10.708034762804552,False,1.1070803476280455
20250207,20250214,116508861.92842218,1.1650886192842218,5,5,16508861.928422183,16.508861928422185,False,1.1650886192842218
20250214,20250217,116369846.82101516,1.1636984682101517,5,5,16369846.821015164,16.369846821015162,True,1.1636984682101517
20250214,20250218,112267814.15754732,1.1226781415754732,5,5,12267814.157547325,12.267814157547324,False,1.1226781415754732
20250214,20250219,114482614.70484391,1.144826147048439,5,5,14482614.704843909,14.482614704843908,False,1.144826147048439
20250214,20250220,112854160.4351443,1.1285416043514431,5,5,12854160.435144305,12.854160435144305,False,1.1285416043514431
20250214,20250221,117093495.44878037,1.1709349544878038,5,5,17093495.448780373,17.09349544878037,False,1.1709349544878038
20250221,20250224,115649462.67237,1.1564946267237,5,5,15649462.672370002,15.649462672370001,True,1.1564946267237
20250221,20250225,113538849.50433096,1.1353884950433095,5,5,13538849.504330963,13.538849504330964,False,1.1353884950433095
20250221,20250226,114396585.36042732,1.1439658536042732,5,5,14396585.36042732,14.39658536042732,False,1.1439658536042732
20250221,20250227,111909730.38819282,1.119097303881928,5,5,11909730.388192818,11.909730388192816,False,1.119097303881928
20250221,20250228,105723087.45440596,1.0572308745440597,5,5,5723087.454405963,5.723087454405963,False,1.0572308745440597
20250228,20250303,105932113.72483155,1.0593211372483156,5,5,5932113.724831551,5.932113724831551,True,1.0593211372483156
20250228,20250304,107099664.18627812,1.0709966418627812,5,5,7099664.18627812,7.099664186278119,False,1.0709966418627812
20250228,20250305,109227242.3381454,1.092272423381454,5,5,9227242.338145405,9.227242338145405,False,1.092272423381454
20250228,20250306,113091439.90546688,1.1309143990546688,5,5,13091439.905466884,13.091439905466885,False,1.1309143990546688
20250228,20250307,112740239.56404778,1.1274023956404777,5,5,12740239.564047784,12.740239564047783,False,1.1274023956404777
20250307,20250310,111312809.27340993,1.1131280927340994,5,5,11312809.273409933,11.312809273409933,True,1.1131280927340994
20250307,20250311,111379139.93452659,1.113791399345266,5,5,11379139.934526592,11.379139934526593,False,1.113791399345266
20250307,20250312,110549474.41366886,1.1054947441366885,5,5,10549474.413668856,10.549474413668856,False,1.1054947441366885
20250307,20250313,109407916.1559163,1.094079161559163,5,5,9407916.155916303,9.407916155916302,False,1.094079161559163
20250307,20250314,112030461.16311522,1.1203046116311521,5,5,12030461.163115218,12.030461163115218,False,1.1203046116311521
20250314,20250317,111461398.6253261,1.114613986253261,5,5,11461398.625326097,11.461398625326098,True,1.114613986253261
20250314,20250318,111755692.83989014,1.1175569283989013,5,5,11755692.839890137,11.755692839890138,False,1.1175569283989013
20250314,20250319,112134234.0575489,1.121342340575489,5,5,12134234.057548895,12.134234057548895,False,1.121342340575489
20250314,20250320,111614640.43281874,1.1161464043281875,5,5,11614640.43281874,11.61464043281874,False,1.1161464043281875
20250314,20250321,109903834.1578838,1.0990383415788378,5,5,9903834.157883793,9.903834157883793,False,1.0990383415788378
20250321,20250324,109193188.69105373,1.0919318869105374,5,5,9193188.691053733,9.193188691053733,True,1.0919318869105374
20250321,20250325,109529495.02743852,1.0952949502743852,5,5,9529495.027438521,9.529495027438522,False,1.0952949502743852
20250321,20250326,108300842.50845928,1.0830084250845928,5,5,8300842.508459285,8.300842508459285,False,1.0830084250845928
20250321,20250327,108900060.01006606,1.0890006001006607,5,5,8900060.010066062,8.900060010066062,False,1.0890006001006607
20250321,20250328,108531190.09430328,1.0853119009430328,5,5,8531190.09430328,8.53119009430328,False,1.0853119009430328
20250328,20250331,108552465.87273213,1.0855246587273213,5,5,8552465.872732133,8.552465872732133,True,1.0855246587273213
20250328,20250401,109317429.85483348,1.0931742985483348,5,5,9317429.854833484,9.317429854833485,False,1.0931742985483348
20250328,20250402,109398643.58156496,1.0939864358156497,5,5,9398643.581564963,9.398643581564963,False,1.0939864358156497
20250328,20250403,109631915.37309492,1.0963191537309491,5,5,9631915.373094916,9.631915373094916,False,1.0963191537309491
20250403,20250407,102922729.67074814,1.0292272967074814,5,5,2922729.6707481444,2.9227296707481445,True,1.0292272967074814
20250403,20250408,105318760.01466821,1.0531876001466822,5,5,5318760.014668211,5.318760014668211,False,1.0531876001466822
20250403,20250409,105748857.2134138,1.057488572134138,5,5,5748857.213413805,5.748857213413805,False,1.057488572134138
20250403,20250410,106327249.87149325,1.0632724987149325,5,5,6327249.87149325,6.32724987149325,False,1.0632724987149325
20250403,20250411,105719266.394295,1.05719266394295,5,5,5719266.394295007,5.719266394295007,False,1.05719266394295
20250411,20250414,106512400.63164045,1.0651240063164045,5,5,6512400.631640449,6.51240063164045,True,1.0651240063164045
20250411,20250415,106231401.53319487,1.0623140153319488,5,5,6231401.53319487,6.23140153319487,False,1.0623140153319488
20250411,20250416,106186440.34641401,1.0618644034641402,5,5,6186440.346414015,6.186440346414015,False,1.0618644034641402
20250411,20250417,106122097.54597211,1.061220975459721,5,5,6122097.545972109,6.122097545972109,False,1.061220975459721
20250411,20250418,106659678.90050174,1.0665967890050174,5,5,6659678.900501743,6.659678900501744,False,1.0665967890050174
20250418,20250421,107181388.61396283,1.0718138861396282,5,5,7181388.613962829,7.181388613962829,True,1.0718138861396282
20250418,20250422,107218345.98295909,1.072183459829591,5,5,7218345.982959092,7.218345982959091,False,1.072183459829591
20250418,20250423,107265618.88488552,1.0726561888488553,5,5,7265618.88488552,7.265618884885519,False,1.0726561888488553
20250418,20250424,107337023.82439238,1.0733702382439239,5,5,7337023.824392378,7.337023824392379,False,1.0733702382439239
20250418,20250425,107618260.75906444,1.0761826075906444,5,5,7618260.759064436,7.6182607590644364,False,1.0761826075906444
20250425,20250428,107318930.2191473,1.073189302191473,5,5,7318930.219147295,7.318930219147295,True,1.073189302191473
20250425,20250429,106947094.7177716,1.069470947177716,5,5,6947094.717771605,6.947094717771604,False,1.069470947177716
20250425,20250430,107253138.02531889,1.0725313802531888,5,5,7253138.025318891,7.253138025318891,False,1.0725313802531888
20250430,20250506,108619921.41597947,1.0861992141597947,5,5,8619921.415979475,8.619921415979475,True,1.0861992141597947
20250430,20250507,109444708.6197721,1.0944470861977211,5,5,9444708.619772106,9.444708619772106,False,1.0944470861977211
20250430,20250508,109920798.65192673,1.0992079865192672,5,5,9920798.651926726,9.920798651926727,False,1.0992079865192672
20250430,20250509,108892923.80277643,1.0889292380277642,5,5,8892923.802776426,8.892923802776426,False,1.0889292380277642
20250509,20250512,111355446.89545369,1.113554468954537,5,5,11355446.895453691,11.355446895453692,True,1.113554468954537
20250509,20250513,111833030.56832065,1.1183303056832066,5,5,11833030.568320647,11.833030568320648,False,1.1183303056832066
20250509,20250514,112812900.61215997,1.1281290061215996,5,5,12812900.612159967,12.812900612159966,False,1.1281290061215996
20250509,20250515,111874754.99407111,1.1187475499407111,5,5,11874754.994071111,11.874754994071111,False,1.1187475499407111
20250509,20250516,111340795.44164465,1.1134079544164466,5,5,11340795.441644654,11.340795441644653,False,1.1134079544164466
20250516,20250519,111490787.23749697,1.1149078723749697,5,5,11490787.237496972,11.490787237496972,True,1.1149078723749697
20250516,20250520,111833569.19764484,1.1183356919764484,5,5,11833569.197644845,11.833569197644845,False,1.1183356919764484
20250516,20250521,112626374.8590927,1.126263748590927,5,5,12626374.859092698,12.626374859092698,False,1.126263748590927
20250521,20250522,112759197.32382774,1.1275919732382775,5,5,12759197.323827744,12.759197323827742,True,1.1275919732382775
20250521,20250523,111822695.48569924,1.1182269548569923,5,5,11822695.485699236,11.822695485699237,False,1.1182269548569923
20250521,20250526,111237960.85835016,1.1123796085835016,5,5,11237960.858350158,11.237960858350156,False,1.1123796085835016
20250521,20250527,111400406.85167384,1.1140040685167385,5,5,11400406.851673841,11.400406851673841,False,1.1140040685167385
20250521,20250528,111691112.37493515,1.1169111237493514,5,5,11691112.37493515,11.69111237493515,False,1.1169111237493514
20250521,20250529,111639739.86171776,1.1163973986171776,5,5,11639739.86171776,11.63973986171776,False,1.1163973986171776
20250521,20250530,111739246.95122893,1.1173924695122892,5,5,11739246.951228932,11.739246951228932,False,1.1173924695122892
20250530,20250603,113015008.89365801,1.13015008893658,5,5,13015008.893658012,13.015008893658012,True,1.13015008893658
20250603,20250604,113404363.67440183,1.1340436367440183,5,5,13404363.674401835,13.404363674401834,True,1.1340436367440183
20250603,20250605,112699428.23365968,1.1269942823365968,5,5,12699428.233659685,12.699428233659685,False,1.1269942823365968
20250603,20250606,112825483.97029161,1.1282548397029162,5,5,12825483.970291615,12.825483970291614,False,1.1282548397029162
20250603,20250609,113157229.57133684,1.1315722957133683,5,5,13157229.571336836,13.157229571336835,False,1.1315722957133683
20250603,20250610,113212121.2468878,1.132121212468878,5,5,13212121.246887803,13.212121246887804,False,1.132121212468878
20250603,20250611,113499382.98232184,1.1349938298232185,5,5,13499382.982321844,13.499382982321844,False,1.1349938298232185
20250603,20250612,113573140.39672612,1.1357314039672612,5,5,13573140.396726117,13.573140396726115,False,1.1357314039672612
20250603,20250613,112702551.78937615,1.1270255178937616,5,5,12702551.789376155,12.702551789376153,False,1.1270255178937616
20250613,20250616,112808524.87558602,1.1280852487558601,5,5,12808524.875586018,12.80852487558602,True,1.1280852487558601
20250613,20250617,112925432.64121354,1.1292543264121353,5,5,12925432.641213536,12.925432641213536,False,1.1292543264121353
20250613,20250618,112072202.92538476,1.1207220292538476,5,5,12072202.92538476,12.07220292538476,False,1.1207220292538476
20250613,20250619,110502821.86957029,1.1050282186957028,5,5,10502821.869570285,10.502821869570285,False,1.1050282186957028
20250613,20250620,111054905.9476075,1.110549059476075,5,5,11054905.947607502,11.054905947607502,False,1.110549059476075
20250620,20250623,112126517.1922764,1.121265171922764,5,5,12126517.192276403,12.126517192276404,True,1.121265171922764
20250620,20250624,114650239.81864166,1.1465023981864166,5,5,14650239.818641663,14.650239818641664,False,1.1465023981864166
20250620,20250625,119462056.92120463,1.1946205692120462,5,5,19462056.921204627,19.462056921204628,False,1.1946205692120462
20250620,20250626,118012962.71807154,1.1801296271807153,5,5,18012962.718071535,18.012962718071535,False,1.1801296271807153
20250620,20250627,118295544.59964274,1.1829554459964273,5,5,18295544.59964274,18.29554459964274,False,1.1829554459964273
20250627,20250630,118056593.32598399,1.18056593325984,5,5,18056593.325983986,18.056593325983986,True,1.18056593325984
20250627,20250701,118677718.91647297,1.1867771891647296,5,5,18677718.91647297,18.677718916472973,False,1.1867771891647296
20250627,20250702,118232455.24035114,1.1823245524035113,5,5,18232455.24035114,18.23245524035114,False,1.1823245524035113
20250627,20250703,118402154.60924372,1.1840215460924373,5,5,18402154.60924372,18.40215460924372,False,1.1840215460924373
20250627,20250704,119160819.15232173,1.1916081915232173,5,5,19160819.152321726,19.160819152321725,False,1.1916081915232173
20250704,20250707,118225992.46757385,1.1822599246757386,5,5,18225992.46757385,18.22599246757385,True,1.1822599246757386
20250704,20250708,118566841.61296418,1.1856684161296418,5,5,18566841.612964183,18.566841612964183,False,1.1856684161296418
20250704,20250709,117721133.60971625,1.1772113360971626,5,5,17721133.60971625,17.72113360971625,False,1.1772113360971626
20250704,20250710,119384077.54301786,1.1938407754301787,5,5,19384077.543017864,19.384077543017863,False,1.1938407754301787
20250704,20250711,119428114.89195538,1.1942811489195537,5,5,19428114.891955376,19.428114891955374,False,1.1942811489195537
20250711,20250714,119974473.23658597,1.1997447323658597,5,5,19974473.236585975,19.974473236585975,True,1.1997447323658597
20250711,20250715,119288928.4682911,1.192889284682911,5,5,19288928.468291104,19.288928468291104,False,1.192889284682911
20250711,20250716,119114263.85195036,1.1911426385195036,5,5,19114263.851950362,19.114263851950362,False,1.1911426385195036
20250711,20250717,119202608.14895816,1.1920260814895816,5,5,19202608.14895816,19.202608148958163,False,1.1920260814895816
20250717,20250718,119748192.71112926,1.1974819271112926,5,5,19748192.711129263,19.748192711129263,True,1.1974819271112926
20250717,20250721,120750069.17038074,1.2075006917038074,5,5,20750069.17038074,20.75006917038074,False,1.2075006917038074
20250717,20250722,122009541.61075526,1.2200954161075526,5,5,22009541.610755265,22.009541610755264,False,1.2200954161075526
