strategy_date,trade_date,portfolio_value,portfolio_nav,etf_count,total_etfs,absolute_return,return_rate,has_trading,normalized_nav
20241011,20241014,100000000.0,1.0,5,5,0.0,0.0,True,1.0
20241011,20241015,97243831.80585036,0.9724383180585036,5,5,-2756168.194149643,-2.756168194149643,False,0.9724383180585036
20241011,20241016,95797400.54810616,0.9579740054810616,5,5,-4202599.451893836,-4.202599451893836,False,0.9579740054810616
20241011,20241017,95115347.8569513,0.9511534785695129,5,5,-4884652.143048704,-4.8846521430487035,False,0.9511534785695129
20241011,20241018,100017250.80636086,1.0001725080636086,5,5,17250.8063608557,0.0172508063608557,False,1.0001725080636086
20241018,20241021,100650324.99866685,1.0065032499866686,5,5,650324.9986668527,0.6503249986668527,True,1.0065032499866686
20241018,20241022,100971238.8175095,1.0097123881750951,5,5,971238.8175095022,0.9712388175095023,False,1.0097123881750951
20241018,20241023,101340440.19538447,1.0134044019538446,5,5,1340440.1953844726,1.3404401953844725,False,1.0134044019538446
20241018,20241024,100911933.75074853,1.0091193375074854,5,5,911933.75074853,0.91193375074853,False,1.0091193375074854
20241018,20241025,100435355.69094446,1.0043535569094446,5,5,435355.690944463,0.435355690944463,False,1.0043535569094446
20241025,20241028,99975396.43569525,0.9997539643569524,5,5,-24603.564304754138,-0.02460356430475414,True,0.9997539643569524
20241025,20241029,98773399.78032084,0.9877339978032084,5,5,-1226600.219679162,-1.2266002196791619,False,0.9877339978032084
20241025,20241030,98255009.69563705,0.9825500969563705,5,5,-1744990.3043629527,-1.7449903043629527,False,0.9825500969563705
20241025,20241031,98620708.48057562,0.9862070848057563,5,5,-1379291.5194243789,-1.3792915194243789,False,0.9862070848057563
20241025,20241101,99715990.96888585,0.9971599096888586,5,5,-284009.0311141461,-0.2840090311141461,False,0.9971599096888586
20241101,20241104,100553743.6305174,1.005537436305174,5,5,553743.6305173934,0.5537436305173934,True,1.005537436305174
20241101,20241105,103370279.22888899,1.03370279228889,5,5,3370279.2288889885,3.3702792288889887,False,1.03370279228889
20241101,20241106,103891357.63108861,1.038913576310886,5,5,3891357.6310886145,3.891357631088614,False,1.038913576310886
20241101,20241107,105498360.18680449,1.054983601868045,5,5,5498360.186804488,5.498360186804488,False,1.054983601868045
20241101,20241108,104052763.13115007,1.0405276313115006,5,5,4052763.131150067,4.0527631311500665,False,1.0405276313115006
20241108,20241111,104300331.86384177,1.0430033186384178,5,5,4300331.863841772,4.300331863841772,True,1.0430033186384178
20241108,20241112,102400546.03939158,1.0240054603939157,5,5,2400546.0393915772,2.400546039391577,False,1.0240054603939157
20241108,20241113,102871687.86622065,1.0287168786622065,5,5,2871687.866220653,2.871687866220653,False,1.0287168786622065
20241108,20241114,100669308.93205526,1.0066930893205526,5,5,669308.9320552647,0.6693089320552648,False,1.0066930893205526
20241108,20241115,98273575.52168635,0.9827357552168634,5,5,-1726424.4783136547,-1.7264244783136546,False,0.9827357552168634
20241115,20241118,99555164.92803812,0.9955516492803812,5,5,-444835.07196187973,-0.4448350719618797,True,0.9955516492803812
20241115,20241119,102668335.11310375,1.0266833511310374,5,5,2668335.1131037474,2.668335113103747,False,1.0266833511310374
