param_citic_limit,param_cmvg_limit,param_stock_hold_limit,param_other_limit,param_stock_buy_ratio,param_turnover_max,param_memory_hold
0.0017764375704358848,0.49853710744885976,0.0014965703274592151,0.011618242396924244,0.0013715973463573946,0.03205652849641728,0.30974790651979234
0.0016010383429569397,0.48154869061930644,0.0033594689320125817,0.011334255481951022,0.0016587753628873533,0.033265042536647096,0.3183007573023148
0.0025635863041003903,0.2217767070128551,0.0015758382850137934,0.03943603573190699,0.0013779268169328666,0.03053829956382917,0.20016558553402425
0.0025635863041003903,0.26146304034957163,0.003945797573938862,0.02929977506442094,0.0013779268169328666,0.03053829956382917,0.09483041470995578
0.0017017233555740863,0.27465973684287165,0.002864456633124929,0.003184449236060899,0.00777842461751237,0.030451036607792248,0.31015778566126573
0.0007480247818683616,0.09352133745476932,0.0027010033610784428,0.04609617798053767,0.0010589408459856682,0.030477148759807324,0.3040067144789469
0.001483539295904307,0.15996411443848177,0.0035400190545694064,0.010690358469638617,0.006952027410573517,0.030795434698588184,0.2631857455264314
0.003779674655888493,0.4560619556708285,0.0015758382850137934,0.019617422855336297,0.0013779268169328666,0.03053829956382917,0.1630594366446465
0.0003157064186192493,0.176648152307125,0.003946231781823838,0.03859426698278834,0.0010121093909631115,0.04327995285082385,0.34548059507711354
0.0039822282266420705,0.20307210732222586,0.003903227090081676,0.0029167922205382557,0.007115858263234617,0.03041122977509783,0.3474285864008354
0.0007663570324305535,0.37088869279860304,0.002797807720767467,0.015999917374297457,0.0012458461216751752,0.0350455777114491,0.3982985388480863
0.0002790905231143115,0.27742386538208536,0.0022185921269353703,0.002025775463750934,0.003253447378044127,0.03007506541906832,0.15527654899893656
0.0033073776889052386,0.48771032990011587,0.003903227090081676,0.0029167922205382557,0.007115858263234617,0.03041122977509783,0.2528235340466077
0.001361368270418578,0.49058499396328475,0.003766140924960696,0.02201487235895208,0.008546431966867728,0.03391381326254503,0.39988924268330134
0.00038804752167723167,0.20307210732222586,0.0020109061000494876,0.0029167922205382557,0.01388043444855231,0.03038832199026799,0.2927870642617849
0.001791298353813836,0.4062881393886312,0.0032970154905705385,0.018215846064249502,0.016505964394576446,0.03056448500965163,0.28744546407276694
0.004492167847234524,0.13780502303904485,0.003294270032135638,0.012182752479727443,0.0012263146383880447,0.036349431654048206,0.31774352406094447
0.0017879780804819223,0.46478703385481557,0.0026770574086750574,0.036115441464280834,0.0015975710675121373,0.03249122926221851,0.10747887135373317
0.002530494834150604,0.050845593986709126,0.0034634792642058492,0.00936023316103865,0.018516087273794807,0.030839229380556485,0.2230626765255543
0.001957755215404172,0.34936040835962445,0.0012647255892704531,0.05652311249525102,0.0013779268169328666,0.03053829956382917,0.24777947788854746
0.0005712564732323067,0.35271652271988435,0.002797365233266966,0.02315358966330805,0.008452420539777343,0.03077738783837583,0.20443558676244888
0.0005344466227748534,0.34324536909681114,0.0044587455618398655,0.010462046127357821,0.005909858758566405,0.03297917133080433,0.28600103328731613
0.00014443386245938106,0.37834496905951565,0.0018711414808871337,0.030730950467180385,0.010530054174447604,0.030996022326346906,0.3219837819623975
0.00042480893114676954,0.18325994053477979,0.003172915759339745,0.012570984547100289,0.008774217847215712,0.03414370105861901,0.2990063162320075
0.0017747484312236605,0.12012414412802588,0.004400307438618394,0.039056204046823584,0.0015902387845386796,0.04474045133178629,0.28079921990939627
0.00045198693450895777,0.0939113179568136,0.0023679777388706576,0.03778813687685462,0.016133424336381305,0.03038095698515919,0.17803618970415117
0.00033760523997686254,0.37510417160845333,0.002922520769844189,0.05007088490358158,0.001016675308800728,0.047319869500930714,0.27788290148914924
0.004062000756526046,0.06534496064813153,0.0032880850292922974,0.03972737143571525,0.0016664980535430196,0.03149426433815811,0.14768834734352526
0.000987601012831657,0.3956907599150252,0.0028812188776774746,0.025628877201051392,0.019188195976954172,0.03438691076746794,0.39878853352900256
0.0011555453484305978,0.14792457883527224,0.0011852184139910238,0.040182580256104994,0.00539308751174761,0.030467378752656205,0.09351779701055371
0.002132700472935206,0.46744684759385524,0.003577151787993794,0.019075006358003382,0.008741528014160754,0.0316639759563926,0.1654776354187646
0.0017247047763798429,0.40404682648194784,0.003542144037379829,0.022970013308807574,0.016334752034610225,0.030825760026138294,0.1473752541670887
0.0011084106263580529,0.32045548149016795,0.002742190073234757,0.012512882799430275,0.003689397373215007,0.036660034078007386,0.25444335404498497
0.00047245612161281314,0.15881437840070406,0.004252789779619366,0.03474021197296176,0.011970132375352912,0.030885904885024948,0.11465949158634682
0.0014556743715290477,0.010737309003813283,0.0028474478304060837,0.0038153617240822835,0.009383006064929967,0.032260368447959584,0.2245929234282844
0.003094155363803225,0.20307210732222586,0.004361989777837086,0.0029167922205382557,0.007115858263234617,0.03041122977509783,0.21762168484635858
0.00325316955091845,0.04907719473743616,0.0013929879614720218,0.0020968982717894658,0.012099058675989373,0.030905602498322512,0.3165156369086531
0.0033603323542316654,0.2415693435117369,0.003987211076941137,0.03220578193562981,0.0015662409045382585,0.045360871146860715,0.22306584043453284
0.0019423393827019964,0.19131760198071313,0.00408492429245112,0.03220309623078693,0.01184428395911805,0.03134850172782307,0.1871924451872457
0.001989970746635844,0.2721257685200098,0.003648763557391386,0.012182752479727443,0.005750340099758423,0.0314243280896213,0.033809453758425284
0.00026987439719483586,0.1883722017240775,0.0018160873712213532,0.03234323282672383,0.01973410637853625,0.03353039988309697,0.30978980045141363
0.0011817616831653888,0.3752555718583651,0.0012780662815232834,0.014746981711740464,0.014088540679969005,0.030885904885024948,0.11465949158634682
0.0016378749082604227,0.36364696365539156,0.004785161590879724,0.014958826175564405,0.011305111463541311,0.031697758012069185,0.3297523833576682
0.0006951015161094642,0.45903459217561465,0.004203156073367743,0.008560986580553515,0.005486849649016356,0.03152772439589088,0.01800044774785789
0.0011963649050760194,0.0015463922764562543,0.002994458678823017,0.05004823626321936,0.003425041192415026,0.03355973214093487,0.24767780991535746
0.002484890519738686,0.04303215760686144,0.003766140924960696,0.024907452601381302,0.008278356188421975,0.03391381326254503,0.07586344434789523
0.0013692486771560708,0.3149438277329636,0.0042762440655422385,0.01845547531665126,0.01610965568261584,0.04163458339800473,0.33114917014323064
0.002543178864169243,0.021239224999663076,0.0011510418005781006,0.018670183746624797,0.006289083692430562,0.03302613692107974,0.09694038069285325
0.0009928070980518566,0.37878598186716117,0.004111297408415625,0.017081731022205865,0.014918043488592783,0.033408599847607814,0.07992498035327779
0.0009146948686051259,0.4879525443167219,0.0033077649645904296,0.03234323282672383,0.01956224578854654,0.04274541768121973,0.24791200940119074
0.0013946392477150182,0.43946865163785437,0.0027294038510036495,0.034627042496884225,0.010366787944829302,0.035210710450921306,0.22801233831782877
0.0003941440383774808,0.4148409555184757,0.0025740659543445656,0.013898641935781775,0.01950299266343892,0.03160293808760678,0.09090749164442707
0.0020094943443326463,0.31407575600144594,0.004633102013104456,0.07902025080494082,0.0015117269885565245,0.03388532770695318,0.3217062319178352
0.0011320392644254273,0.17653862202979262,0.0022990782330655456,0.03325931225889742,0.00814105689172331,0.03302613692107974,0.042700254657887654
0.001222799993309931,0.4636612007078309,0.004461197349202467,0.04906748297985192,0.018532440314108597,0.034548531770085725,0.32040153159241025
3.9458662649732856e-05,0.09699767727421313,0.0031969573263869013,0.08581350912167057,0.0011806243994760424,0.04628569700398369,0.19610410794407435
0.0011517580625146906,0.11943780544944863,0.0033487036679628324,0.030899292335111656,0.014083611791992237,0.04178805673889764,0.1606582649790807
0.002267892177052727,0.25831843290297857,0.002693161982344308,0.08655773612033449,0.0097403445190174,0.03093294245513778,0.22972267936060428
0.001372425443371017,0.1758736704056994,0.004710784900576223,0.00014235836829720738,0.017021829477775516,0.034947556735076254,0.2590376551961981
0.0020706532813561662,0.14486392840770823,0.004459039594647172,0.028704874019942345,0.009118177210397501,0.04073242316332251,0.22497870911187665
0.0022401998093399544,0.38174614837570586,0.0036132684618861684,0.023949971991713698,0.006098041996255151,0.04804933660270061,0.22617660157839817
0.0007236821344806244,0.3645450288276312,0.0013799367272551242,0.035628094334042154,0.008710154033086248,0.03823291920850708,0.07340960252442791
0.003500749989874208,0.4079447500007093,0.003729135926844101,0.008068002009955555,0.0016482674727872383,0.050751694628145966,0.25635542670486994
0.002536718337755428,0.2331829657228796,0.0063874211255364405,0.027660531234293628,0.005549986088363567,0.03297664629594871,0.33077380449712046
0.006732562829552535,0.41358315880531915,0.002461911582447171,0.024092800294049588,0.007354384660075327,0.04726205807121109,0.1946256348608801
0.002158212722495001,0.1760239146209676,0.0011641765820258904,0.025907569130180053,0.00310282874095692,0.04936745911007802,0.17253185942383698
0.0015975468220255362,0.11876454798907693,0.0034569679464922527,0.023788051780676472,0.005486343520162866,0.05131686081500286,0.15892616297064732
0.007201521193212879,0.4886214542582491,0.0037875217228027893,0.015675229765733045,0.013232039813312653,0.03866530938178547,0.028962242672705668
0.0023128988572722053,0.059161156298139145,0.003089190484776497,0.08799636528245694,0.014304309630583555,0.03328390218066263,0.1410627069686988
0.0016934926657334037,0.4424379425863186,0.0025008973799439515,0.02695512430416233,0.003264464942143242,0.06345413466083492,0.3004744664374839
0.0025503719959536486,0.3959999758205507,0.0032861673086039224,0.03926933209204991,0.012022893755288708,0.05086528140910128,0.30257716211297214
0.0020876611356324404,0.087233321579193,0.0032953954048535817,0.0058642750491551265,0.007307401964642302,0.05418427068794916,0.31551817699594303
0.00015094494269532466,0.1641358818764314,0.002942002422623783,0.13555063502582748,0.0012458461216751752,0.03626579235964213,0.30434419280239156
0.006304926943515338,0.48746298986449643,0.003855824581014621,0.08722398612448118,0.008259564152254218,0.03391320234967375,0.09343816438576086
0.0011517580625146906,0.48247429629505356,0.005968506451978762,0.02400368079233084,0.013133092854521335,0.03310133937495434,0.09531888740092513
0.001504954483135007,0.03699729746234787,0.0033853526452764324,0.01588745155264898,0.015292806691520826,0.059744935217785976,0.38976617963414234
0.007388839649950685,0.2838436466242944,0.0064958230438440494,0.004569075189333277,0.007015968540699365,0.03359187518351851,0.17016845241546003
0.0015439255723863898,0.3986581951764611,0.003220032827477265,0.019567243950594337,0.002916807095513789,0.0631421262438921,0.034832420706922246
5.272406043765887e-05,0.48982005716054405,0.003228287923735633,0.25931733986163613,0.002619376721616825,0.03384046291809045,0.22265585275564553
0.003459725018419485,0.05980887098366844,0.006364380091453624,0.0036993894497107105,0.009393143512927388,0.04733084051059233,0.30174191641302683
0.0015881544034499484,0.34668961437839485,0.0023647758388565462,0.028467447563357978,0.013818112974098948,0.05913825930411902,0.22306584043453284
0.0009928070980518566,0.3563395438230737,0.004111297408415625,0.13436146563792772,0.014918043488592783,0.03157568838345949,0.3035823209315999
0.0019165367879541706,0.31933105505187326,0.004437808140079811,0.03109811669443624,0.0016073688627148853,0.08643854885621312,0.1884261178516946
0.0007480247818683616,0.35303695159455184,0.0027010033610784428,0.031225328799737412,0.011862237166040155,0.06080043353022688,0.09008991425976962
0.00039696472220834833,0.45646085355544896,0.003816761513187673,0.02499407325614092,0.003603892842910519,0.0996830849003633,0.3250268633048884
0.00010993095252770368,0.2888694298963076,0.003691857536478763,0.04038110400043285,0.002381115905030713,0.09048713861080745,0.3705448284639812
0.0008221876659357252,0.23377954373762155,0.00229600847953273,0.02307330096199553,0.007276182822616611,0.09085187406201617,0.3150441588079856
0.003360228357365491,0.44124625235610315,0.0015559299085589565,0.26002124774618973,0.0010181951509014835,0.043062667114501685,0.32407811011505194
0.0007078878938523991,0.4338165040497185,0.0035510221667288556,0.3140826147838285,0.013815271823148935,0.030938696726190013,0.18047476534884674
0.00026987439719483586,0.4865917836430017,0.0022846344414924526,0.03234323282672383,0.01973410637853625,0.08856233508781011,0.30978980045141363
0.003066140350780927,0.44841599464393433,0.0034389426362028156,0.05184103474202212,0.0018670027408626555,0.07742650355978956,0.3292553318725976
0.003151723844822679,0.4999461190625651,0.00453992933276283,0.2703462345215093,0.008366284081360455,0.03801159394301694,0.3913236390214581
0.0021867808055475446,0.12286024860845732,0.0037985986803252313,0.22695499384394582,0.0017115569525954343,0.0345531099740185,0.11629039566883706
3.905598945691535e-05,0.0946378844031664,0.0017352632407163227,0.47229731025338795,0.0014222453124968816,0.04367527788826395,0.3085880507502915
0.0020256566401172516,0.3054221126154588,0.004203156073367743,0.032457760790692985,0.0014663346960041134,0.11369552079977127,0.01800044774785789
0.006533424407577676,0.07160753738712825,0.003824868545703362,0.012808792474131553,0.007816078249898533,0.08702499290752481,0.31809679607684194
0.4352892139383773,0.11355993893709893,0.0016919283159737945,0.020446604901523308,0.0034761357238416064,0.03271834932380037,0.1733752690625221
0.0015605180399213825,0.3922936002622832,0.003817788322795115,0.4900367554996008,0.0048341905554669315,0.032841996026058806,0.3039837259257524
0.43378649741366615,0.2504180313914584,0.002864252753490939,0.029117584855419903,0.019431643531931997,0.03293973273941064,0.3710085975602714
0.0015799926369607087,0.4485384911063153,0.001287055367404798,0.399118888207061,0.0034012123330133892,0.030601603858902177,0.1876978584104773
