param_citic_limit,param_cmvg_limit,param_stock_hold_limit,param_other_limit,param_stock_buy_ratio,param_turnover_max,param_memory_hold
0.35174123315653427,0.3817539398236519,0.005459640272278607,0.28973939416927497,0.001042896415397277,0.030346706583709367,0.06283437179821022
0.20604091326899673,0.3290846354613748,0.005264955417656502,0.26775642104199443,0.0014321517090360551,0.030153224266837794,0.07864723529196858
0.22215499393659893,0.3446229592646277,0.004993184168914447,0.28071480323935233,0.0012709186171023599,0.030554018099761063,0.09636795399196134
0.31364192728698725,0.4186723015578657,0.005264955417656502,0.26775642104199443,0.0014321517090360551,0.03045058793306578,0.07864723529196858
0.21276728198230221,0.4436974893496816,0.005445507382398397,0.23281900217638085,0.001197126724023282,0.030185057342195912,0.021503972430388513
0.12643806218651407,0.3147866403010082,0.004587049624995412,0.28710207965310025,0.0013643912887906645,0.03063922914479314,0.11372583549546887
0.4230434098956982,0.44036736857674935,0.005316242610307822,0.20742417070147545,0.0011799511930184088,0.030001265844995267,0.11209604061911922
0.10937239073050636,0.37286035286173785,0.005702027890830346,0.3223012524229763,0.0010119866496176404,0.030362254158783297,0.11270835868751995
0.46488406126302684,0.3426929129504641,0.0052657489847528285,0.26775642104199443,0.0017412084785658997,0.030314164119178144,0.07864723529196858
0.27188159734867706,0.4227840704790371,0.0046159712776181645,0.3668943750914787,0.00108335091246713,0.030016330416919798,0.09722551360697322
0.18063857264217686,0.4292433803314376,0.004787752665202153,0.3036026537065496,0.0018477253447430272,0.0302544840161076,0.0013279213936624734
0.4921859858158103,0.3424379234865199,0.006042029296374775,0.29888831858335885,0.0017064469645044367,0.03051164136150082,0.08681344980548976
0.43149730194907904,0.4598234934865412,0.005355470443745961,0.2848196255412275,0.0013711100128379998,0.030508097634747017,0.24528161687484956
0.30038067337917074,0.4574678177746133,0.006081631376970889,0.31049640188282496,0.0014029535464263661,0.03060288862154105,0.12431023916003903
0.4234985277205985,0.48129267385042573,0.004513653082006523,0.21157941283753406,0.0018246288052955195,0.03025792028630722,0.09722551360697322
0.3768371298176979,0.4294966756131202,0.0052313986695851815,0.3520335490511709,0.0018812917699777797,0.03010835123622728,0.10557349462544405
0.36057583670764864,0.42159212186488815,0.005221532358834411,0.20841618171801213,0.0012650150785447796,0.030418360358508048,0.1941677615032282
0.1258973927209127,0.36528044300489465,0.0047792532595151566,0.36606468272736237,0.0013538165909608678,0.030375099393020813,0.008470334281551362
0.43601858161313845,0.3275568239715566,0.004223414193940159,0.3085741798840215,0.002766975325964766,0.03027486824023444,0.07918593377073523
0.31060967451659094,0.32668070634991025,0.005706185558625173,0.2289427306388906,0.0021565369820875247,0.03051253273398856,0.0882958430530255
0.3442830368378904,0.3132485909022969,0.005918310245784416,0.36606468272736237,0.0013538165909608678,0.03005125840755131,0.3705732625353485
0.46834801861667513,0.39162246638649373,0.005566800598325863,0.3121096903298896,0.0016156141597493349,0.0300398196654159,0.29974427527808434
0.14683489248986625,0.3884525341850162,0.004822236921862689,0.2536885950616737,0.0031774951266654687,0.030189850229790427,0.13440372970981107
0.10919433058545921,0.47251785093251547,0.005343181743717116,0.37135549198875534,0.0010448512248360138,0.03018857744484768,0.2316772603645813
0.3189892976503207,0.39477488619900036,0.004861901518358681,0.3162498914295119,0.0017753573095793587,0.030294877226759845,0.2974464089565382
0.49452003749298784,0.40625517521626875,0.005604205612607426,0.3414036415128232,0.0018398048808893012,0.030636678225670913,0.18483770043005773
0.4697867137008632,0.4618440881066492,0.005731860203873243,0.35505830351794576,0.0021890364732691948,0.030190548361044234,0.2968978339275977
0.4593385360299762,0.31337440132820205,0.0052447817628585944,0.2912030469992448,0.0044354637895043375,0.030242290958387194,0.2348017940682151
0.4264334035836248,0.36817093731510303,0.005142892929327704,0.2699131690406602,0.004879826928247834,0.03063922914479314,0.28513354844031835
0.34464542910165885,0.3357674303084005,0.004717555734156105,0.4539888568703186,0.011210224142217867,0.03039261877089615,0.07133152691501474
0.35077969685024263,0.27569386879460234,0.005731860203873243,0.35505830351794576,0.0024571603147661124,0.030105105974249313,0.2968978339275977
0.42985750451128424,0.30987204080257386,0.005313485422760223,0.21664588107206986,0.009379108959724011,0.030093565785518014,0.2051582703553879
0.35972834746313287,0.268150720103764,0.004055810398136549,0.20766046163416485,0.0033340968620626556,0.03053710577604235,0.16361614234676028
0.4474999327638882,0.38505554975410106,0.005660191343002389,0.23890018914905553,0.0034497587053228355,0.030879239277468273,0.1858479373729016
0.38122060581452255,0.30987204080257386,0.00450049507112331,0.21664588107206986,0.0020486179528435705,0.03105175105880023,0.34007119103874284
0.377029089944245,0.45597349465280634,0.004815986887012594,0.2979186253455949,0.0030476517945732485,0.030898093774967286,0.10592450155469556
0.4142769598613808,0.34438577069227694,0.005223468945447424,0.2736067985622824,0.0035091308827738966,0.03074332416670439,0.308334064990416
0.4853831518990258,0.40543132329961395,0.004303166890511386,0.4408903581985035,0.001248797508589937,0.030779666128607552,0.048141977680887627
0.49520710555300584,0.320889171565517,0.004747056644934521,0.49620911651167043,0.0032512070454838596,0.031136344932088694,0.09799922850246749
0.43891463365423694,0.42007673711093474,0.006131384088588762,0.22954636327865488,0.0020484196223739277,0.031881415235352525,0.3131701285360384
0.2627982486992728,0.3911043119798169,0.004299327950893567,0.3194516114309902,0.0032804867772159583,0.03128492087355782,0.13716196325110902
0.4026100716999549,0.3708708870657297,0.004848078369205515,0.21018789319968678,0.01066379433301983,0.031211174328249852,0.16670720028192987
0.38375202204756836,0.35891471119178486,0.004429454885944678,0.2583291292169617,0.0028370697965274683,0.03308365137877846,0.2904353770304097
0.40106670498382235,0.4146217183062868,0.005701190830434986,0.45604765958741866,0.004193346616195206,0.03149630965793808,0.256080926013981
0.22516146933418987,0.40086199513946186,0.0060709231497481485,0.23821558087300518,0.001160910183360524,0.032781625778790985,0.15679741139953235
0.22411501694206148,0.3710115467364481,0.005698540873794367,0.26367556764637734,0.001248797508589937,0.03345021122863023,0.21570270719871487
0.40174692816601154,0.467189891907461,0.004907991069533615,0.2819702276815354,0.010734161847837837,0.030759107048589793,0.1762868749822734
0.476829839223278,0.3223077401912841,0.004701001567377512,0.35052062172897924,0.0038191688860695636,0.03170281958476143,0.28070894415840725
0.4108330283217928,0.30327464994644515,0.00494547863517195,0.23978082508166865,0.001693509221972013,0.03137391019818096,0.11525304818057505
0.31071719029186073,0.41343508261875567,0.004545133694968327,0.2126915991851677,0.0013491839866816239,0.03233834803775473,0.1725271566914535
