param_CITIC_LIMIT,param_CMVG_LIMIT,param_STK_HOLD_LIMIT,param_OTHER_LIMIT,param_STK_BUY_R,param_TURN_MAX,param_MEM_HOLD,年化收益,年化波动,夏普比率,累计收益,最大回撤,平均回撤,胜率(天),超额年化收益,超额年化波动,信息比率,超额累计收益,超额最大回撤,超额平均回撤,超额胜率(天),超额年化收益_2021,超额年化收益_2022,超额年化收益_2023,超额年化收益_2024,超额年化收益_2025,超额年化波动_2021,超额年化波动_2022,超额年化波动_2023,超额年化波动_2024,超额年化波动_2025,信息比率_2021,信息比率_2022,信息比率_2023,信息比率_2024,信息比率_2025,source_file
0.3515602855,0.4343845868,0.0059995622,0.0526364542,0.0186144211,0.0328662426,0.1288725846,0.16940091572985327,0.24531914263697402,0.6905328051815941,0.6870901142002849,0.3908263462838164,0.08264622014930201,0.5384615384615384,0.14279744976526762,0.06459099517525527,2.21079500908469,0.5791864562479255,0.0750531189312722,0.011249772626808284,0.5502958579881657,0.08625128010002364,0.23337829447911912,0.10751068322849411,0.10608411390467493,0.18719159314386394,0.06614543870120448,0.057004343882041925,0.054980688069717024,0.07815031092108389,0.06459298330475247,1.303964140137346,4.094044042714441,1.95542629608723,1.3574368758660291,2.8980174558695637,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2736224511,0.0542807512,0.0061158767,0.086472227,0.0098039369,0.0303240474,0.1070129574,0.16802800393586564,0.2510542890421201,0.6692895173269678,0.6815215839638711,0.3988800669929743,0.08666365765700762,0.5463510848126233,0.14142453797128002,0.06655835310846685,2.1248202722325096,0.5736179260115117,0.07532833972440034,0.010946953263024788,0.5631163708086785,0.10843216401022711,0.19088804050642358,0.09583383463325656,0.14144317294783998,0.18148753410745522,0.07062404547306902,0.05643657365892954,0.06038228462191915,0.07762148903938004,0.06785680946424882,1.5353434270708184,3.3823463780781946,1.587118394630406,1.8222166915154256,2.6745662747829915,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2884757428,0.3038659745,0.0046110007,0.1413219316,0.0182378598,0.0304876306,0.2625035759,0.20433127847664165,0.25382465931459425,0.8050095645884046,0.8287676655012586,0.39638439096194134,0.0702350796556565,0.5453648915187377,0.17772781251205605,0.08315831513990576,2.137222383751358,0.7208640075488992,0.12869721746549967,0.012338949955448101,0.5690335305719921,0.08663658343532565,0.2303348088414246,0.16389556328067958,0.1639043204737641,0.2599129016361483,0.07328187523182547,0.06296543691479149,0.0649042312985118,0.11798751940219264,0.08059627700832715,1.1822375336500721,3.658114993359406,2.525190731046183,1.3891665940958682,3.2248747868253798,diverse_efficient_parameters_ratio_score_trade_support7.json
0.4204995722,0.1583102456,0.0045758073,0.0658648535,0.0080588281,0.0304065991,0.0967484229,0.16641896610547263,0.24854756027903555,0.669565880745882,0.674995326523797,0.3930058187020674,0.08558543023676508,0.5325443786982249,0.13981550014088698,0.06396244428934841,2.1858998931998332,0.5670916685714377,0.08230241615404066,0.010796700650421662,0.5670611439842209,0.0806845735963911,0.2079774136885145,0.10716258978650062,0.11747237625491853,0.1992319417044676,0.06434150104808271,0.053415643045091554,0.05595471162048348,0.07930571924875808,0.06376184099387326,1.2540051488089332,3.893567536254267,1.915166510254542,1.4812598305355908,3.1246265571850627,diverse_efficient_parameters_ratio_score_trade_support7.json
0.3471658678,0.0806657865,0.0055000772,0.0426278084,0.0031319213,0.0304560114,0.3754643294,0.17085097794977303,0.24665362226215995,0.6926757303737514,0.6929715665642794,0.3868480484425819,0.0857452392901946,0.539447731755424,0.1442475119851874,0.05630650120189466,2.5618269454883764,0.58506790861192,0.06731442410763644,0.009485672923788836,0.5759368836291914,0.1167784637848857,0.23283183776174282,0.10694782391830258,0.1068044567819858,0.15568096186398653,0.056702600112198194,0.051525411591175206,0.04959814039317597,0.0661221245721214,0.0562525345284615,2.0594904564131906,4.518776863135628,2.156286971053801,1.6152605118652978,2.7675368437882257,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2796704217,0.2070555721,0.0035309359,0.0208487019,0.0185581063,0.034159775,0.3032017161,0.16119473630634093,0.2428600885035559,0.6637349813202459,0.6538058504585188,0.37811669859872254,0.08253429644551484,0.5364891518737672,0.13459127034175528,0.046926638778584176,2.8681208338147255,0.5459021925061595,0.048061865906129486,0.007111597670977836,0.5798816568047337,0.12538021255529266,0.1990559582505138,0.09654425478857202,0.11819424309868107,0.1270806618502436,0.04762718545648137,0.04279333829738579,0.043237488145228944,0.05345488516231157,0.04720053700371335,2.632534577754064,4.651564149242219,2.2328830588930786,2.2111027409336588,2.692356272138301,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2716767592,0.3764622529,0.0046459871,0.0598840294,0.0014395696,0.0334169125,0.1584040787,0.17585826266665056,0.24494416076755865,0.7179524595139559,0.7132811133759347,0.3786859208737542,0.08204955829446968,0.5384615384615384,0.14925479670206493,0.06508057790178148,2.2933846243239846,0.6053774554235754,0.08665090607800019,0.010303604946791781,0.5621301775147929,0.1150305757167559,0.2203201008152464,0.11144849785384107,0.12149586168092558,0.18786798227147442,0.06519699672535376,0.05299304295616516,0.05643173616836802,0.08190332443606639,0.0654835863692264,1.764353904234716,4.157528772172811,1.974925909089997,1.4834057410668973,2.868932394939227,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1624460507,0.1747616859,0.0064595264,0.0086107453,0.0059382249,0.0305984435,0.3485397601,0.15707829529839318,0.24229835642189745,0.6482846091819275,0.6371095657302828,0.3658913954453009,0.07815287375577948,0.5374753451676528,0.13047482933380755,0.048498704139126284,2.6902745475326446,0.5292059077779234,0.04537654707296046,0.0077629995919380685,0.5769230769230769,0.14031478196915279,0.20289683467615194,0.09175743141042472,0.10573250023562383,0.09714097801046566,0.05042930852047991,0.046045316750439054,0.04091876381090941,0.056940275034597684,0.04604670913302927,2.7824054321936496,4.406459744339086,2.242429214979391,1.8569018181134413,2.109618251541596,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1940659525,0.4402234369,0.0043730215,0.0424557995,0.0051907508,0.0337518725,0.3519402876,0.17319263405740948,0.24424134247877913,0.709104495986208,0.7024693237368529,0.37804795980019423,0.08157130980289819,0.5355029585798816,0.14658916809282385,0.0579555622491161,2.5293373475133447,0.5945656657844935,0.06819070087605916,0.009224287116958264,0.5690335305719921,0.09291145224767805,0.2313229388233178,0.10460971046670227,0.12142063140056769,0.18876720036638653,0.059625698875072436,0.0500785091180691,0.05007856329475571,0.069905584544593,0.05861143312499745,1.5582450856021968,4.619205781025396,2.0889119731926717,1.736923197074664,3.2206549183640143,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2771677439,0.1363249773,0.0061625712,0.0714039387,0.0123483795,0.0317267294,0.2116696207,0.17181858474918693,0.24992001751564888,0.6874942890015939,0.6968961797427022,0.39413965483793667,0.08517180807484029,0.534516765285996,0.1452151187846013,0.06865624636298577,2.115104254561902,0.5889925217903429,0.08671845146202062,0.011364707109406876,0.5601577909270217,0.08204555207899676,0.2261005222970729,0.10897971162605977,0.11162388308373146,0.21489640073472843,0.07124218961134139,0.05857022437599231,0.059382660661121425,0.08328656475080069,0.0687673823743756,1.1516427628992405,3.8603321859519895,1.8352109927841302,1.340238769815012,3.124975727079646,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1228900706,0.310226834,0.004732814,0.0049602291,0.0013462306,0.0333841476,0.3569859076,0.1507795141603102,0.24008734603548948,0.6280194131431739,0.6115617094342183,0.3791051074620334,0.08664944829762776,0.5424063116370809,0.12417604819572457,0.045390882094574043,2.7357046716342266,0.5036580514818589,0.045367771247535216,0.007141270806184571,0.5759368836291914,0.1431369591390551,0.19143960139886548,0.07973140893599401,0.1007018256961618,0.09727744434167607,0.04399151021193749,0.04148403687613875,0.038276938582301405,0.0555643673010873,0.04532917393361393,3.2537405160556094,4.6147775340779305,2.083014261042821,1.8123454038536537,2.1460228788669764,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2979640931,0.2730837239,0.0072299698,0.0508475976,0.0111856108,0.034550989,0.3162447601,0.1793998780689118,0.24620530469536028,0.7286596781125024,0.7276459054475063,0.38330137742476367,0.07770416940756067,0.534516765285996,0.15279641210432615,0.06499208118206799,2.351000449982271,0.619742247495147,0.07771799293539228,0.01036223426433077,0.5571992110453649,0.09565227604596904,0.23021111464163885,0.11852122718946015,0.137039049585161,0.1798736316096975,0.0646291968530632,0.058541115939875876,0.05685159338886871,0.0778056549537328,0.06527722212437499,1.480016474031666,3.9324688459658863,2.0847476759141474,1.761299351141654,2.755534407805803,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1973967816,0.4353559085,0.0028846452,0.0150286698,0.0126825387,0.0350187308,0.3938383454,0.14765255835004093,0.2422069980056298,0.6096130977462878,0.598878776667766,0.39535159664548936,0.08957535238263623,0.539447731755424,0.12104909238545529,0.042945646306040405,2.8186580665903134,0.49097511871540667,0.04618978267089313,0.0070225899998829664,0.5779092702169625,0.132539302222457,0.1932819424865028,0.07388658716282315,0.0961871711355731,0.10332330507526764,0.04137842859186907,0.03904749278094643,0.038948888803405385,0.04981068576333828,0.04529668728294296,3.2031013920258244,4.9499194114920595,1.8970139953354224,1.9310549465747144,2.2810344701338754,diverse_efficient_parameters_ratio_score_trade_support7.json
0.226960602,0.2486564152,0.0060560117,0.14058511,0.0051907508,0.0322617685,0.2391268844,0.21260184853007724,0.2566828356200734,0.8282667129513787,0.8623130976379932,0.4055461613823401,0.07310320313247928,0.5493096646942801,0.1859983825654916,0.08605637879733011,2.1613549764106756,0.7544094396856339,0.12883554038267686,0.012955009585204808,0.5601577909270217,0.10964786960697383,0.25041650963668144,0.16205836496689946,0.1574063757214445,0.2734506165411943,0.08067834619246105,0.06619345242376283,0.06725743777777862,0.11955043479679789,0.08252092353684105,1.3590743338417592,3.783100902994814,2.4095233229423196,1.3166524738198657,3.3137125085507995,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1059624117,0.271773267,0.0031923503,0.0870922206,0.0115932714,0.0349208406,0.2663921818,0.17699248098443435,0.24824104128003904,0.712986378367509,0.7178815028728658,0.3868037518975316,0.07886631296831824,0.5384615384615384,0.15038901501984875,0.06756779990525577,2.2257497688355357,0.6099778449205064,0.09409616687297373,0.0107332079891736,0.5739644970414202,0.0840413771148545,0.21774510803686964,0.1269325086014669,0.13087877790469704,0.1972788837227262,0.06438909158990104,0.05317486423159798,0.057962454610689856,0.08833785880622332,0.0681043073794973,1.3052114114316187,4.094887898321693,2.189909130902422,1.4815706388332424,2.896716688174069,diverse_efficient_parameters_ratio_score_trade_support7.json
0.3190957367,0.2078968826,0.0071771033,0.0305345907,0.005507431,0.0330541943,0.1120375455,0.17503029098918083,0.24391814119694957,0.7175779961682068,0.7099228602521174,0.3803675492605476,0.07754507544809847,0.534516765285996,0.14842682502459517,0.058399930447402146,2.5415582499413367,0.602019202299758,0.067080786210445,0.009823881733208096,0.5690335305719921,0.12655964285056806,0.23735636012062394,0.10615196214373966,0.12114240218103405,0.14014716795725898,0.06039725380367394,0.05453093849987404,0.04943161685577578,0.06928029665087095,0.055772701596681934,2.095453598965943,4.352691639832536,2.147450738936055,1.7485837682179024,2.512827314171145,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1769283907,0.1320344637,0.0043240808,0.0040154371,0.0054511257,0.0341581857,0.0908751596,0.13962469162915378,0.24140314703525984,0.5783880340580644,0.5663177492478477,0.39602241219880174,0.09160939612582242,0.5404339250493096,0.11302122566456814,0.042129704326725685,2.6826968636680233,0.4584140912954884,0.03982794352471408,0.006858200123968631,0.5710059171597633,0.11182053730741338,0.17563151484424783,0.07291188487215339,0.09510552196249211,0.1049595149194612,0.043558247393804504,0.038326207599087565,0.03705987820805925,0.04856299601036501,0.04313788847855475,2.5671495984780632,4.582543534738592,1.9674075684441283,1.9583948639040583,2.433116655017549,diverse_efficient_parameters_ratio_score_trade_support7.json
0.3885705929,0.2160502955,0.0054669536,0.1546805561,0.0110906741,0.0319821918,0.1920069858,0.21244209372441084,0.25681649644687893,0.8272135811507471,0.8616651321462103,0.40264807347984466,0.0743658445715759,0.5443786982248521,0.18583862775982518,0.08610383736352181,2.158308310641639,0.753761474193851,0.13616023619112427,0.013134420092236629,0.5670611439842209,0.09245076183891161,0.24975121948095677,0.1554339551124244,0.1741761410463785,0.2776823340381242,0.07736651567962365,0.06536919779392576,0.06610876074911938,0.12247587455901517,0.08189550476391173,1.1949712485663972,3.8206254307768814,2.351185430661622,1.4221261262555955,3.3906907935744033,diverse_efficient_parameters_ratio_score_trade_support7.json
0.0996617987,0.1048722314,0.0065068442,0.0808214246,0.011470634,0.0323594067,0.2272500082,0.16745552825600238,0.25208585741208306,0.6642797417320558,0.6791996226063456,0.401286874143125,0.08876763597872546,0.5364891518737672,0.14085206229141672,0.07058664557763511,1.9954491552725764,0.5712959646539862,0.097007927555264,0.012198067874704068,0.5542406311637081,0.07921633854148087,0.2153000236379216,0.11356411456522553,0.10220116213095891,0.21362856724849072,0.0728588391970536,0.05856774294501372,0.06135630068262832,0.08709137702788243,0.07002141182458045,1.087257763292561,3.676085380993013,1.8508957238580503,1.173493468799317,3.050903454841482,diverse_efficient_parameters_ratio_score_trade_support7.json
0.4493386006,0.2072388918,0.0026553538,0.106301821,0.0051631607,0.0350122455,0.2322225602,0.17557984647345667,0.25047764080567453,0.700980119058511,0.7121518572963403,0.392114472182706,0.07838717641343733,0.5404339250493096,0.14897638050887108,0.06891961545142943,2.161596223848072,0.604248199343981,0.10078604331169538,0.010746851550468882,0.5749506903353058,0.08142422920145513,0.20020710522836838,0.14229505846891355,0.11695021117842447,0.2223239551443841,0.06299923590079608,0.05117788524268944,0.05759032180718002,0.0947729583420381,0.06771444189085964,1.2924637582854592,3.9119847230687825,2.4708154773876094,1.2340040157483327,3.283257587838057,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2089285614,0.1961489923,0.0032101546,0.1359328335,0.0115309594,0.0310459716,0.0573079105,0.19091896306734765,0.25295296275993195,0.7547607309448341,0.7743673142011621,0.3942299369463461,0.07469611248099076,0.5453648915187377,0.16431549710276203,0.07647021391960568,2.1487516338781196,0.6664636562488028,0.11968893504692912,0.011823919756611637,0.5739644970414202,0.10419066334328386,0.21764734093115576,0.15067859694871358,0.1290949244923013,0.24333290487213063,0.06589165341133651,0.057097753220586675,0.061526739634027994,0.10839319118793607,0.07462451883871057,1.5812422051828203,3.8118372204649673,2.448993687053413,1.1909873957716755,3.2607634683455355,diverse_efficient_parameters_ratio_score_trade_support7.json
0.3041212911,0.3636224388,0.0042537196,0.1553796996,0.0140480525,0.0301517636,0.0692209488,0.20330713783186946,0.25506965636244633,0.7970651653796723,0.8246137510460625,0.4012936148945522,0.07105863262359159,0.5463510848126233,0.1767036718672838,0.08540782432701187,2.0689400913751865,0.7167100930937031,0.1394164297473809,0.013110315521043003,0.5670611439842209,0.07297596804942373,0.2347397834413936,0.17326650977909566,0.14824055647769052,0.2751041508696111,0.07271155631933987,0.06296833432649283,0.06529466419529399,0.1242992422541795,0.0813124156834433,1.0036364471270922,3.7279020630315594,2.6536090186613377,1.1926102990600171,3.3832982153748428,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1588039564,0.3448329631,0.0078421038,0.134068275,0.0140384448,0.031335043,0.2758590655,0.205269759615281,0.25655693412735103,0.8000943740362447,0.8325741449995797,0.4191091325607694,0.07672316157729364,0.5453648915187377,0.17866629365069536,0.08795130749720151,2.0314228262766902,0.7246704870472204,0.13396134847247065,0.014943416985185325,0.571992110453649,0.07813497495518591,0.24141900188269677,0.16238237545292472,0.1549772016600585,0.2791997634872776,0.0814749025782648,0.07071065540730773,0.06830576963188498,0.12123307629995624,0.08396038408665288,0.9590066693253109,3.4141813633613536,2.3772863746069994,1.2783409147897242,3.325375014949006,diverse_efficient_parameters_ratio_score_trade_support7.json
0.4826989946,0.2368220122,0.0086688585,0.0248821587,0.0156685822,0.0349481932,0.2746812851,0.17080748806294657,0.2433845758954438,0.7018007917491214,0.6927951715833113,0.3989351846642123,0.07707862478190057,0.5384615384615384,0.14420402209836092,0.05695084142162456,2.5320788683484814,0.5848915136309519,0.058828303171819085,0.009301712766663835,0.5710059171597633,0.12078470601261278,0.21616843914114545,0.10973363334103135,0.11018717330451226,0.1711456848421441,0.05987929182948626,0.05493059214959235,0.04857600008119149,0.06470848389642811,0.055850177004927955,2.0171365145159412,3.9353014537410127,2.2590092464924862,1.7028242151504738,3.064371395403868,diverse_efficient_parameters_ratio_score_trade_support7.json
0.3134262248,0.2648364434,0.0080937319,0.1136794705,0.0024070258,0.0326062741,0.1119489739,0.1936576567460859,0.25369627262672717,0.7633445093260068,0.7854754557621244,0.40210343145288485,0.07382551960887578,0.5404339250493096,0.16705419078150027,0.08352809957126445,1.9999759558634886,0.6775717978097651,0.11934223794249355,0.01375079257998482,0.5611439842209073,0.06625211388019743,0.23853547802409125,0.16285680881573725,0.14352464765873577,0.22470550876248277,0.08031458640123,0.06732835515749597,0.06738923651281024,0.11060549699748864,0.08407147575222942,0.8249076145299404,3.542868045210726,2.416659057782607,1.2976267143575564,2.672791297546885,diverse_efficient_parameters_ratio_score_trade_support7.json
0.4199956935,0.4794151585,0.008131414,0.1101905522,0.0059032327,0.031643402,0.2685909526,0.1879342301506532,0.252835511356052,0.7433063067078323,0.7622612374910493,0.4059111161128579,0.07706163922409862,0.5404339250493096,0.16133076418606757,0.08326346220668801,1.937593752534457,0.65435757953869,0.1222147219179639,0.014066022891782867,0.5650887573964497,0.07925844564239283,0.23929233009135256,0.15187317534584588,0.12410984447933633,0.21719812589508863,0.07962217041268801,0.06813643411784584,0.06573224098839883,0.11137117334536999,0.0820192496884848,0.9954318656674395,3.511958516606297,2.3104822391899003,1.1143803261770693,2.648135976859374,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1884970205,0.2102629134,0.0042730398,0.398203905,0.0188321099,0.030114383,0.3205289805,0.21432315280336345,0.25888183875097964,0.8278802168487472,0.8692947077704422,0.4005111052883993,0.06713270459906533,0.5453648915187377,0.18771968683877782,0.09006066835531855,2.084369239834672,0.7613910498180828,0.13675827178130606,0.012518634251512988,0.5729783037475346,0.06334619441513384,0.2389544827728488,0.1648639943714129,0.20064387302454786,0.28493326725330925,0.07283747737608667,0.06608276575418304,0.06452601001179939,0.13588832397955244,0.08247120536797102,0.8696923163339959,3.615987921294335,2.5550006011725417,1.476535048402977,3.454942436963187,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2901489198,0.2287483042,0.0036527409,0.3335733668,0.0076100711,0.0324825919,0.3882539664,0.21051694040531188,0.2600968804507499,0.8093789515679096,0.853856710283945,0.39530144671544487,0.06644458562287915,0.5473372781065089,0.18391347444072625,0.09133011218293872,2.013722200103494,0.7459530523315857,0.14669313913219695,0.01212877502283433,0.5769230769230769,0.10169055185050689,0.21690892378087107,0.16089720164486618,0.1855250069182514,0.2806175328120415,0.07064381579530278,0.06341864277684445,0.0637432744194943,0.14205071117910112,0.08190604581895584,1.439482716295578,3.4202706693696276,2.524143968287574,1.3060477161873325,3.426090589604523,diverse_efficient_parameters_ratio_score_trade_support7.json
0.3253734578,0.2068980086,0.0035129909,0.4067605033,0.0090580493,0.0313721233,0.1947257556,0.20896903651826856,0.2577692755914064,0.8106824835458988,0.8475784121180973,0.39308960793439207,0.06758603226345508,0.5483234714003945,0.1823655705536829,0.08813368829552687,2.069192542381534,0.7396747541657379,0.13777924482068538,0.011890053986436016,0.5779092702169625,0.10273883734036564,0.22469314263528856,0.15185131994344597,0.18654491978232862,0.2660840111748526,0.06883213186486412,0.06279932670449732,0.06282276939579311,0.1347244998023279,0.08179505008179846,1.4925999610482712,3.5779546442047656,2.4171382669674957,1.3846399137204688,3.253057622787167,diverse_efficient_parameters_ratio_score_trade_support7.json
0.364263004,0.0701116805,0.0049369683,0.4491845185,0.0017980786,0.0301894319,0.2224626073,0.17960802948686508,0.24658872023658604,0.7283708245638434,0.7284901675987248,0.3838683497324794,0.0766812595840197,0.5473372781065089,0.15300456352227945,0.07708717120750516,1.9848252455706017,0.6205865096463654,0.08683280141799488,0.012045767136108141,0.5690335305719921,0.10142897837621158,0.2172992021979534,0.11437057431809389,0.1490222581717924,0.18365590863883632,0.07370234131242241,0.06489056525209447,0.06454237693764507,0.09627747398649701,0.08482205049403205,1.3761975070270378,3.3487025633659377,1.7720229676168924,1.5478413797259876,2.165190626366172,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1672127217,0.0225823941,0.0047820516,0.1924792894,0.0108140862,0.0313960462,0.3716693693,0.15643240749353596,0.24526629594787108,0.6378063764895936,0.6344898447937818,0.4010796255119764,0.08598510560649066,0.5424063116370809,0.1298289415289503,0.07047536203942274,1.8421890682353097,0.5265861868414224,0.057878308614349505,0.012181506915645584,0.5542406311637081,0.07821172203675825,0.1926945002427756,0.08053737323069629,0.13775007485795038,0.16082937091504015,0.07023878601302257,0.0632433487697903,0.0645222277373875,0.07916380795496718,0.07800315333280383,1.113511871094376,3.046873766033413,1.2482112917503745,1.7400637793511697,2.0618316573543467,diverse_efficient_parameters_ratio_score_trade_support7.json
0.3160618405,0.2610199527,0.0039241081,0.3910270812,0.0187002154,0.0301894319,0.1634760234,0.22513008059500197,0.2616353591372428,0.86047268739738,0.9131276068933281,0.3926162650645181,0.06515648871126703,0.5522682445759369,0.19852661463041638,0.09429591657315026,2.1053574942071744,0.8052239489409687,0.15503926146628966,0.012263531171141137,0.5759368836291914,0.09241378764408836,0.24449048603727813,0.17573278452770918,0.20169150078780498,0.29985618698812777,0.07124765847979446,0.06552692407632349,0.06507246321082005,0.1482040572831811,0.08198381652513437,1.2970782425123,3.7311454716309296,2.7005706539550336,1.3609040432842043,3.6575046112448146,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2829275482,0.2769538763,0.002499109,0.4346610279,0.00281175,0.0318621089,0.0294698175,0.20735933341009816,0.26033246338978183,0.7965173866911487,0.8410494563113581,0.3884343414117952,0.06438024837810473,0.5424063116370809,0.1807558674455125,0.08836002884999718,2.0456746087347875,0.7331457983589987,0.1546268889281408,0.01122781610381137,0.5848126232741617,0.09524130893077981,0.20198300028216531,0.17380338420247657,0.18655043963515447,0.26489945641766943,0.05976145984941464,0.05625269975912798,0.059737533224030595,0.14399163703464796,0.07620027986340538,1.59369113757874,3.590636558726056,2.909450304060442,1.295564405523536,3.4763580513420846,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2893845499,0.3812102861,0.004445349,0.396268168,0.0105920243,0.0327179581,0.034049998,0.2429313108639682,0.2706673932895609,0.8975270641635043,0.985329396864255,0.39982991941944257,0.06444014206693151,0.5502958579881657,0.21632784489938256,0.1094003399010138,1.9773964605148167,0.8774257389118957,0.20368380890285986,0.01390378236838187,0.5808678500986193,0.0874907815893462,0.2465988905892568,0.19974708122370205,0.23651623005078315,0.3355137993573035,0.07464353797697315,0.06851158917170513,0.06843752121958796,0.18227966604606072,0.08753905346805367,1.172114612471026,3.599374844031506,2.918677907441965,1.2975458820020949,3.832732775431999,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1475199145,0.3453079534,0.0048321304,0.3549490706,0.0092826132,0.0324760521,0.308450858,0.23169606794000944,0.2691747964746495,0.8607643470878606,0.9397592515646782,0.4010222635291869,0.06702834774984252,0.5532544378698225,0.20509260197542378,0.10613503081808796,1.93237426318692,0.8318555936123189,0.1931309989995571,0.014410416230154682,0.5710059171597633,0.07994289065790999,0.23767929983101682,0.1885488396906873,0.21844813736949284,0.3281248807003438,0.07535885898532906,0.06971617713141644,0.06791495512307509,0.17372353254989378,0.08655187662608638,1.0608293667699158,3.4092417228068377,2.7762491979712007,1.257447014593455,3.791077599829283,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2679445179,0.0272228304,0.0058696133,0.3482888399,0.0082561263,0.03011963,0.1382917441,0.16227824228248441,0.24713096541166688,0.6566487611625839,0.6582005506977567,0.40416428816213024,0.08659492553959446,0.5473372781065089,0.13567477631789876,0.07265569666963796,1.8673659814288974,0.5502968927453974,0.06456890859200026,0.012861880343490568,0.5601577909270217,0.10665693128648046,0.18362330647629138,0.0819640076701001,0.14923271166340044,0.16174998945961677,0.07323677007514083,0.06642473329900418,0.06575607812921568,0.07989018883564764,0.08226151892148638,1.4563303539608667,2.7643815391735145,1.2464856482017468,1.86797294934934,1.9662898470668564,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1077757865,0.3259115961,0.0061591179,0.2849559405,0.0072891258,0.0303527985,0.0772360285,0.2331449156806983,0.2676012615672999,0.8712399721705495,0.9456357780009124,0.39985728632834483,0.06848384771003167,0.5522682445759369,0.20654144971611268,0.10551529164098733,1.9574551375819904,0.837732120048553,0.18948019019806173,0.014749413224880756,0.5769230769230769,0.09663628362310295,0.26199115058289235,0.1857516001210574,0.18960635384610322,0.3312722865638699,0.08028755351033984,0.07224503764678813,0.07126630254224924,0.16753902867245724,0.08882207360467763,1.203627204939775,3.6264241685884144,2.6064436275606857,1.131714534508781,3.7296166720704003,diverse_efficient_parameters_ratio_score_trade_support7.json
0.2450283433,0.4630530351,0.0047653187,0.3024687724,0.0129118942,0.0308176395,0.272642782,0.24111529173467808,0.2705879615675732,0.8910791534769185,0.9779636232758543,0.40272609422778716,0.06692841609501197,0.5552268244575936,0.21451182577009242,0.10847066864739222,1.9776021337842982,0.8700599653234949,0.20485917028100986,0.014072502005811676,0.571992110453649,0.08124072648074994,0.24781444289414617,0.20455778501435512,0.22551880059267282,0.3392864552471364,0.07524413182106969,0.0689769157439703,0.06830008291750309,0.17940165193126498,0.08843075257929234,1.0796951804021093,3.592715624079048,2.9949858957189295,1.2570608919424942,3.8367473458162844,diverse_efficient_parameters_ratio_score_trade_support7.json
0.1743315562,0.1160257769,0.0090597995,0.0128152997,0.0024088068,0.0319590058,0.3418271569,0.15674045434414566,0.2425086003499213,0.6463294667404834,0.6357392828198548,0.3979064732685986,0.09248992884479905,0.5414201183431953,0.13013698837956,0.05102077222460939,2.550666771695581,0.5278356248674955,0.050470981485877364,0.008828879343140804,0.5660749506903353,0.16303144074841047,0.2034313509173106,0.07107784871967622,0.08644627595231656,0.14219958260047452,0.05298880155670099,0.049110035476617485,0.04467339669008792,0.057175532622273637,0.05064651716042038,3.0767150031494426,4.142358052544461,1.5910553928272682,1.5119452672774936,2.8076872917058493,diverse_efficient_parameters_ratio_score_trade_support7.json
0.198484512,0.2747298609,0.0062282567,0.4587711154,0.0016330294,0.0348368822,0.0606807839,0.23813056622367754,0.2660604202861839,0.895024393209392,0.9658575766032361,0.39915803022702434,0.06619806867559296,0.5552268244575936,0.2115271002590919,0.10683730358547953,1.9798992782502325,0.8579539186508768,0.1754929722261651,0.01385014038777874,0.5818540433925049,0.1103153909103342,0.2452841725114603,0.18593127082184735,0.22011225184766683,0.3254603543860489,0.08437953923310973,0.0754504110867065,0.07182943435827742,0.1672359458033055,0.09189941412556125,1.3073713356691037,3.250932221291457,2.588510858855471,1.3161778754583766,3.5414845402754764,diverse_efficient_parameters_ratio_score_trade_support7.json
0.0773690131,0.1825241782,0.0011535634,0.0148947384,0.0091031494,0.079725875,0.3961678615,0.10789158763748166,0.2384616705121175,0.45244834277045426,0.4376082794576256,0.41716834954409365,0.097424684392375,0.5433925049309665,0.08128812167289601,0.03200602829871143,2.5397753483886247,0.32970462150526625,0.03323086225089955,0.005499627837174567,0.5621301775147929,0.06987698346549498,0.12260595192224286,0.06240356186605709,0.056835563168406336,0.1020787107572185,0.031264272991824396,0.0294979809844921,0.027624287559897744,0.0387818510946516,0.031124548394508754,2.23504264704213,4.15641843374637,2.259010724919057,1.465519606830849,3.2796848797082645,diverse_efficient_parameters_ratio_score_trade_support7.json
